ChannelPartnerID,Month,Year,Brand,Sales
37708,11,2021,B4,49377
37709,9,2022,B5,29228
37709,7,2022,B3,19631
37709,8,2021,B2,20080
37709,4,2022,B2,11286
37709,2,2022,B3,8085
37710,2,2022,B4,11163
37710,11,2022,B5,9439
37710,2,2022,B5,12539
37710,8,2021,B1,6940
37710,7,2022,B2,7317
37710,10,2021,B5,11200
37710,10,2022,B2,9544
37710,11,2022,B4,39556
37710,7,2022,B4,37686
37711,12,2021,B5,57340
37711,6,2022,B2,57178
37711,11,2022,B2,12429
37712,2,2021,B4,2784
37712,7,2022,B1,9915
37712,10,2021,B4,13441
37712,8,2022,B2,7529
37713,5,2021,B3,4926
37713,6,2022,B1,24036
37713,6,2022,B5,14638
37713,7,2022,B4,16634
37713,2,2022,B4,25117
37713,2,2021,B1,30024
37713,11,2021,B1,60687
37713,6,2022,B1,24837
37714,7,2021,B5,30457
37714,11,2021,B1,25153
37714,6,2021,B4,33249
37714,12,2022,B5,30095
37714,6,2022,B1,9926
37715,5,2022,B2,31506
37715,9,2022,B5,47017
37715,12,2022,B2,42985
37715,2,2021,B1,44731
37715,11,2021,B5,30691
37715,9,2022,B5,21326
37715,8,2022,B4,9519
37715,11,2022,B3,48794
37715,3,2022,B3,9347
37715,9,2021,B1,13455
37715,4,2021,B5,21138
37716,4,2022,B5,21741
37716,1,2021,B1,6586
37717,12,2022,B2,20189
37717,3,2022,B3,41254
37717,4,2021,B3,63311
37717,6,2022,B5,56576
37717,11,2022,B4,9807
37718,8,2021,B4,35792
37718,9,2022,B4,50266
37718,4,2021,B3,11441
37718,9,2021,B1,52749
37718,3,2021,B4,27487
37718,9,2021,B5,54429
37718,6,2021,B3,35247
37718,12,2022,B3,6695
37718,8,2021,B4,20817
37719,2,2021,B2,10599
37719,10,2021,B2,17720
37719,1,2022,B2,14566
37720,5,2021,B4,28603
37720,6,2022,B3,25799
37721,9,2021,B1,7560
37721,1,2022,B2,38905
37721,11,2021,B3,31980
37721,2,2022,B4,59997
37721,2,2021,B2,4918
37721,11,2022,B5,8817
37721,7,2022,B1,14742
37722,12,2021,B5,12262
37722,11,2022,B4,20390
37722,8,2022,B3,48622
37722,8,2022,B4,13018
37722,8,2022,B1,16138
37722,11,2021,B2,25658
37722,3,2021,B1,17810
37723,9,2021,B3,17313
37723,2,2022,B4,19449
37723,11,2022,B2,21076
37723,8,2021,B3,19987
37723,5,2021,B2,22623
37723,1,2021,B1,9168
37724,3,2022,B5,50907
37724,9,2021,B5,30292
37725,4,2022,B4,10152
37725,6,2022,B2,4891
37726,7,2022,B2,26998
37726,6,2022,B4,14029
37727,11,2021,B1,14423
37727,4,2021,B3,13491
37727,5,2021,B1,51558
37727,4,2021,B4,6417
37727,1,2021,B4,40577
37727,4,2022,B2,19573
37727,11,2021,B5,12193
37727,11,2021,B5,74060
37727,3,2021,B4,5193
37728,11,2022,B4,7577
37728,7,2021,B5,14987
37728,3,2021,B2,20174
37728,12,2021,B1,11505
37728,12,2021,B4,62663
37728,10,2022,B3,34889
37728,5,2022,B4,6807
37728,4,2022,B1,19468
37728,8,2022,B4,40749
37728,1,2021,B1,17691
37729,10,2022,B4,14120
37729,10,2022,B4,55565
37729,11,2021,B5,17397
37729,12,2021,B2,26697
37729,1,2022,B2,7308
37729,6,2022,B1,23551
37729,11,2021,B5,24349
37730,5,2021,B4,15805
37730,10,2022,B4,17503
37730,10,2021,B5,15700
37730,7,2021,B4,26793
37731,9,2022,B4,54437
37731,4,2022,B5,21220
37731,6,2021,B2,5891
37731,3,2021,B2,23304
37731,8,2022,B5,16454
37731,11,2021,B1,41345
37731,5,2022,B3,11632
37732,10,2022,B7,21224
37732,3,2021,B3,17569
37732,11,2022,B2,10143
37732,11,2022,B5,16365
37733,5,2022,B2,15620
37733,11,2021,B3,10803
37733,5,2022,B2,8038
37733,2,2022,B4,27818
37733,3,2022,B2,3935
37733,9,2022,B3,56512
37733,11,2021,B3,3806
37734,2,2021,B3,5545
37734,10,2022,B1,23274
37734,2,2022,B1,40874
37735,6,2021,B5,14164
37735,5,2022,B1,4483
37735,11,2021,B2,65806
37735,8,2021,B4,8231
37736,7,2021,B5,16271
37736,10,2021,B3,12880
37736,3,2021,B1,17771
37736,7,2022,B1,43646
37736,6,2022,B5,2436
37736,4,2022,B4,14623
37737,1,2022,B5,14575
37737,10,2021,B3,30526
37737,8,2022,B5,10485
37737,9,2021,B3,25840
37738,4,2022,B4,50177
37738,11,2022,B1,29237
37738,6,2021,B1,2830
37738,11,2021,B1,32837
37739,6,2022,B2,50001
37739,3,2021,B5,62020
37740,2,2022,B1,12800
37740,4,2022,B3,47426
37740,1,2021,B1,25325
37740,6,2022,B4,15419
37740,2,2021,B5,8361
37740,11,2022,B1,6805
37740,12,2022,B5,15240
37740,1,2021,B4,27140
37740,12,2021,B2,6889
37741,1,2021,B1,6059
37741,10,2022,B3,24950
37742,1,2021,B3,28169
37742,6,2021,B3,11171
37742,3,2022,B5,17265
37742,11,2022,B3,39826
37742,8,2022,B2,13517
37742,1,2022,B3,45159
37743,11,2022,B2,14364
37743,2,2021,B2,8169
37743,12,2021,B2,13083
37743,6,2022,B5,16171
37743,8,2021,B5,11702
37743,8,2021,B2,13198
37743,10,2022,B5,12122
37744,2,2021,B2,34751
37744,11,2022,B1,8762
37744,9,2021,B4,22857
37744,10,2022,B5,27978
37744,11,2021,B3,6856
37745,5,2021,B4,13868
37745,7,2021,B1,12362
37745,2,2021,B5,27260
37745,3,2021,B5,29377
37746,3,2021,B5,19605
37746,9,2022,B1,56130
37746,1,2022,B5,18859
37746,6,2021,B3,47447
37747,2,2021,B5,27490
37747,7,2021,B4,4460
37747,5,2022,B2,5817
37747,10,2021,B2,38408
37747,3,2021,B4,18686
37747,1,2021,B1,43093
37747,10,2022,B1,36517
37747,8,2021,B5,5586
37747,1,2022,B3,11925
37748,1,2022,B4,18888
37748,10,2022,B1,21817
37748,3,2022,B1,39488
37748,8,2021,B3,22233
37748,1,2022,B5,2588
37749,2,2022,B3,18120
37749,4,2021,B1,17818
37749,8,2022,B4,31721
37749,11,2021,B5,2038
37749,12,2021,B5,33150
37749,12,2021,B5,5105
37750,9,2022,B2,16633
37750,9,2022,B5,6761
37750,11,2022,B5,18829
37750,6,2021,B2,4610
37750,8,2022,B2,2550
37750,6,2021,B4,28174
37750,6,2022,B1,14172
37750,2,2021,B4,21515
37750,10,2022,B1,17772
37751,3,2022,B1,24113
37751,11,2021,B3,313
37751,5,2022,B5,53989
37752,10,2022,B1,4845
37752,5,2021,B1,34517
37752,5,2022,B1,7994
37752,8,2022,B2,37633
37752,7,2021,B5,26389
37752,4,2021,B5,18317
37752,2,2021,B2,7207
37752,1,2022,B2,14305
37752,7,2022,B4,32783
37753,5,2021,B3,8497
37753,6,2022,B1,10126
37753,9,2021,B3,5125
37753,1,2021,B5,46866
37754,2,2021,B4,5272
37754,10,2022,B2,10681
37754,12,2022,B5,42141
37754,6,2021,B2,21450
37755,11,2022,B1,28411
37755,2,2022,B2,26895
37755,9,2021,B1,12930
37755,5,2022,B4,11055
37755,8,2021,B3,42759
37755,4,2022,B2,9033
37756,8,2022,B5,25037
37756,3,2021,B5,31774
37756,3,2021,B3,12304
37756,9,2022,B5,15650
37756,6,2021,B2,17659
37756,12,2022,B4,3746
37757,2,2022,B2,34449
37757,2,2021,B1,14002
37758,1,2022,B2,9565
37758,8,2021,B4,27556
37759,2,2021,B7,10421
37759,8,2022,B4,5122
37759,3,2022,B5,5138
37759,9,2022,B3,21514
37759,5,2022,B3,24131
37759,4,2021,B2,15734
37759,7,2021,B5,27852
37760,6,2022,B5,10738
37760,9,2021,B5,11318
37760,11,2021,B4,15840
37761,4,2021,B4,30054
37761,3,2022,B3,16193
37761,6,2021,B1,10696
37762,7,2022,B3,22093
37762,9,2021,B2,9459
37762,4,2022,B3,12800
37762,12,2022,B2,27006
37762,10,2021,B3,42178
37763,11,2022,B3,5408
37764,2,2022,B5,4945
37764,12,2021,B2,16224
37764,4,2021,B4,15715
37765,11,2022,B1,33110
37765,12,2022,B5,64290
37765,12,2022,B1,30309
37765,1,2021,B2,29779
37765,3,2021,B3,44924
37766,2,2021,B1,22026
37766,7,2022,B3,10844
37766,7,2021,B5,8662
37766,10,2022,B4,23867
37766,12,2021,B3,7120
37767,12,2022,B2,9933
37767,8,2021,B2,29323
37767,6,2022,B5,17021
37767,12,2022,B2,24587
37767,9,2021,B4,22752
37767,3,2021,B1,8739
37768,9,2022,B4,6320
37768,8,2022,B4,17387
37768,8,2021,B5,8652
37768,1,2022,B5,11075
37768,7,2021,B1,22148
37768,5,2022,B2,39736
37769,6,2021,B1,17667
37769,11,2022,B3,20726
37769,6,2021,B3,11264
37769,11,2021,B3,40466
37769,5,2022,B2,17366
37769,3,2022,B3,17802
37770,5,2021,B4,45004
37770,2,2022,B2,43420
37770,12,2021,B2,7243
37770,5,2021,B3,11278
37770,11,2021,B1,6613
37771,10,2022,B2,12164
37771,2,2022,B3,30693
37771,2,2021,B2,11963
37771,2,2022,B2,13167
37772,6,2021,B5,8419
37772,12,2021,B1,9284
37772,7,2021,B4,10756
37772,1,2021,B1,63621
37772,12,2022,B1,37167
37772,7,2022,B1,4142
37772,5,2022,B5,20108
37772,7,2022,B4,13890
37773,3,2022,B4,7882
37773,4,2021,B1,1080
37773,10,2022,B2,51346
37773,9,2022,B4,40600
37773,9,2022,B2,21890
37774,8,2021,B2,1036
37774,3,2022,B5,4255
37774,7,2021,B2,26093
37774,2,2021,B4,19512
37774,7,2022,B4,27490
37775,10,2021,B1,5256
37775,5,2022,B3,39005
37775,3,2021,B3,3004
37775,12,2021,B4,25310
37776,7,2022,B3,7060
37776,2,2022,B5,45774
37776,1,2022,B3,17542
37777,9,2022,B1,63565
37777,1,2022,B2,5449
37777,5,2022,B5,45530
37777,6,2021,B4,12005
37777,2,2021,B4,6906
37778,6,2022,B5,40377
37778,9,2021,B3,20118
37778,5,2021,B2,26422
37778,3,2021,B4,52102
37779,6,2021,B1,13227
37779,3,2022,B2,19617
37780,5,2022,B4,25424
37780,2,2021,B2,13150
37780,12,2022,B5,22064
37780,10,2021,B3,8936
37780,9,2022,B5,63211
37780,11,2022,B4,69597
37781,8,2022,B1,12770
37781,6,2021,B1,6614
37781,12,2021,B4,6811
37781,12,2022,B4,13746
37782,12,2022,B5,10841
37782,1,2022,B3,5761
37782,4,2021,B3,19120
37782,5,2022,B4,14674
37782,10,2021,B3,5070
37782,9,2021,B2,42154
37782,1,2021,B5,8636
37783,4,2022,B3,14987
37783,12,2022,B3,18936
37783,5,2022,B3,46498
37783,1,2021,B2,29628
37783,9,2021,B3,23831
37783,2,2022,B1,26453
37783,8,2021,B3,17732
37783,2,2021,B5,22504
37783,12,2022,B1,47400
37783,1,2021,B5,37240
37783,4,2021,B2,64978
37784,12,2022,B2,19035
37784,1,2022,B2,27864
37784,7,2021,B2,21510
37784,7,2022,B5,24731
37785,9,2021,B2,47305
37785,7,2021,B3,25182
37785,7,2021,B3,17571
37785,9,2021,B1,52173
37785,1,2022,B3,19803
37785,1,2021,B2,12337
37785,3,2021,B4,4442
37785,2,2022,B4,23777
37786,10,2022,B2,32391
37786,12,2022,B5,59118
37786,8,2021,B1,4695
37786,9,2021,B5,12759
37786,3,2022,B5,23947
37786,11,2022,B3,14853
37787,5,2021,B4,47228
37787,4,2022,B2,10423
37787,12,2022,B4,49672
37787,11,2022,B1,17638
37787,9,2021,B2,58150
37788,11,2021,B7,4448
37788,3,2021,B2,8564
37788,8,2021,B2,18270
37788,11,2022,B1,33037
37788,2,2022,B4,20481
37789,2,2021,B3,24004
37789,6,2021,B4,7512
37789,3,2022,B5,5844
37789,8,2022,B4,35021
37789,10,2022,B2,3087
37789,4,2021,B1,25548
37789,6,2021,B1,16106
37789,9,2021,B4,47562
37789,10,2021,B5,8232
37790,8,2022,B2,22692
37790,12,2021,B3,37623
37790,12,2021,B5,33753
37790,12,2021,B5,1567
37790,2,2021,B4,18967
37790,10,2021,B1,34176
37790,6,2021,B2,38608
37791,5,2021,B1,31106
37791,9,2021,B3,4907
37791,1,2021,B3,3776
37791,7,2022,B4,19809
37792,11,2022,B3,11994
37792,11,2021,B2,38993
37792,1,2021,B1,47301
37792,12,2022,B2,7017
37792,11,2021,B1,32103
37792,5,2021,B5,7714
37792,5,2021,B2,34626
37792,5,2021,B1,16345
37792,12,2021,B4,26707
37793,6,2021,B3,4556
37793,1,2021,B4,45343
37793,2,2022,B4,4813
37793,6,2022,B1,2733
37793,2,2021,B1,16723
37793,2,2022,B1,10052
37794,6,2021,B4,18877
37794,12,2022,B4,16530
37794,7,2022,B2,10576
37794,12,2021,B5,8880
37794,10,2022,B2,12510
37794,3,2022,B2,44908
37795,11,2022,B3,36424
37795,7,2021,B5,20511
37795,4,2022,B1,36111
37795,7,2021,B4,53357
37795,5,2022,B5,22954
37795,1,2021,B2,6730
37796,5,2021,B2,23721
37796,11,2021,B2,7904
37796,4,2022,B4,10163
37796,8,2021,B4,11129
37796,3,2022,B2,13052
37796,5,2022,B2,41517
37796,2,2022,B2,43206
37796,8,2021,B3,39446
37796,7,2022,B1,3725
37797,6,2022,B3,13587
37797,1,2021,B5,39356
37797,4,2022,B4,27104
37797,2,2021,B3,10325
37798,11,2021,B5,22880
37798,7,2021,B3,8345
37798,3,2021,B1,30714
37798,4,2022,B2,13633
37798,9,2021,B5,2206
37798,6,2022,B5,8246
37799,6,2021,B4,7986
37799,12,2022,B2,17978
37799,10,2022,B4,55375
37799,10,2022,B4,13123
37799,12,2021,B5,60099
37799,7,2021,B3,10056
37799,5,2022,B2,63385
37799,6,2021,B4,50677
37800,8,2022,B2,5876
37800,10,2021,B5,4838
37800,1,2022,B3,14098
37800,10,2022,B3,27967
37800,1,2021,B3,6538
37801,7,2021,B4,17460
37801,10,2022,B2,8542
37801,1,2022,B2,7568
37801,1,2021,B5,42927
37801,2,2022,B3,36135
37801,1,2022,B2,4214
37801,4,2021,B3,44653
37801,5,2022,B1,3783
37801,9,2021,B1,27858
37802,2,2022,B2,30300
37802,7,2022,B1,775
37802,10,2021,B4,5605
37802,5,2022,B4,38119
37803,3,2022,B1,9067
37803,2,2022,B1,20705
37803,2,2022,B5,36515
37803,2,2022,B5,46414
37803,7,2022,B1,4725
37803,12,2021,B4,19827
37803,12,2022,B1,10430
37803,5,2022,B5,8356
37803,2,2022,B5,9865
37803,1,2022,B1,3722
37804,5,2022,B2,5966
37804,1,2022,B3,29212
37804,1,2021,B2,45122
37804,1,2021,B3,28774
37804,9,2021,B2,32986
37805,3,2022,B4,7078
37805,12,2021,B4,6140
37806,9,2021,B5,10165
37806,10,2022,B1,6368
37806,7,2021,B1,34641
37807,4,2021,B2,13091
37807,3,2021,B5,1878
37807,7,2022,B1,13879
37807,9,2022,B3,11678
37807,8,2022,B1,31953
37807,8,2021,B4,13420
37807,7,2021,B4,4584
37807,2,2021,B5,35221
37807,1,2022,B5,30978
37807,9,2021,B4,5912
37807,4,2022,B1,26022
37808,10,2021,B1,22485
37808,6,2022,B1,15787
37808,7,2022,B1,15411
37808,6,2022,B4,6084
37810,1,2021,B4,33680
37810,3,2021,B2,8943
37810,12,2022,B2,27011
37810,10,2022,B1,6033
37810,5,2022,B5,4844
37810,2,2022,B2,12727
37811,8,2021,B5,14731
37811,8,2021,B4,12316
37811,12,2022,B1,7211
37811,5,2021,B4,27988
37811,5,2021,B3,22768
37811,7,2022,B4,2611
37812,9,2021,B4,4914
37812,9,2022,B4,15210
37812,10,2021,B2,28413
37812,1,2021,B5,14200
37812,5,2021,B5,12441
37812,6,2022,B4,68745
37812,4,2022,B5,45938
37812,10,2022,B1,6821
37813,11,2021,B5,13981
37813,10,2021,B4,47802
37813,5,2022,B2,42557
37813,2,2021,B4,28587
37813,10,2022,B5,13201
37813,1,2022,B3,5729
37814,4,2022,B3,3957
37814,11,2022,B2,11109
37814,6,2022,B3,8986
37814,11,2021,B5,40427
37814,3,2021,B1,33006
37814,6,2021,B3,41386
37814,8,2021,B1,9782
37814,5,2022,B5,26337
37814,4,2021,B3,27432
37814,2,2022,B5,10400
37814,1,2021,B1,11809
37814,1,2022,B3,29066
37815,8,2021,B4,15781
37815,6,2022,B3,7057
37815,6,2021,B2,6720
37815,8,2022,B1,46116
37816,4,2022,B1,10674
37816,10,2022,B3,1658
37816,9,2021,B4,2678
37816,5,2022,B3,22402
37816,5,2021,B5,26776
37816,12,2021,B3,43686
37817,12,2022,B2,17573
37817,3,2021,B5,18075
37817,4,2022,B1,16399
37817,6,2022,B4,6399
37817,9,2021,B5,10519
37818,6,2022,B1,60977
37818,11,2022,B5,13145
37818,9,2022,B1,5190
37818,11,2021,B5,52393
37818,1,2022,B3,12018
37818,2,2022,B4,17260
37818,8,2022,B3,27765
37818,4,2021,B5,27552
37819,5,2021,B5,5279
37819,9,2021,B3,35177
37819,3,2021,B3,11759
37819,12,2021,B2,30293
37819,10,2022,B1,25418
37819,1,2021,B2,20541
37819,11,2021,B5,21732
37819,10,2021,B3,15166
37820,2,2022,B5,50304
37820,12,2021,B5,9039
37820,11,2022,B4,3405
37821,1,2022,B4,9992
37821,6,2021,B4,45696
37821,12,2022,B4,12434
37821,6,2022,B1,5572
37821,6,2022,B1,11946
37821,9,2021,B3,11914
37821,7,2021,B4,38524
37822,5,2022,B5,11227
37822,3,2021,B4,18901
37822,8,2021,B1,14886
37822,5,2021,B5,21515
37822,1,2021,B4,12831
37822,8,2021,B4,3732
37822,10,2021,B5,30636
37823,11,2021,B2,7912
37823,12,2022,B3,55386
37823,5,2021,B3,15181
37823,10,2022,B4,8748
37823,3,2021,B5,3501
37824,10,2021,B3,3463
37824,12,2021,B4,5366
37824,1,2021,B4,2661
37824,4,2022,B1,24173
37824,12,2022,B4,4114
37824,11,2021,B4,30778
37824,10,2021,B2,12364
37824,2,2021,B3,6640
37825,7,2022,B5,28166
37825,1,2022,B3,7698
37825,5,2022,B2,44695
37825,10,2021,B5,35109
37825,12,2022,B2,11853
37825,3,2022,B1,19782
37826,9,2021,B4,8622
37826,5,2021,B6,34683
37826,5,2021,B4,39433
37826,4,2022,B5,17231
37826,3,2022,B4,14968
37826,6,2021,B5,38662
37826,10,2022,B1,39588
37826,10,2021,B1,51167
37827,11,2021,B3,2554
37827,11,2022,B1,8642
37827,3,2021,B1,8798
37827,12,2022,B2,30440
37827,12,2022,B3,8310
37827,5,2022,B2,8093
37827,2,2021,B5,56995
37827,1,2021,B4,1544
37827,5,2022,B4,9048
37827,7,2022,B3,45825
37828,1,2022,B5,8304
37828,7,2021,B2,60205
37828,2,2021,B1,13221
37828,3,2021,B1,27916
37828,5,2021,B1,7467
37828,12,2021,B2,16432
37829,11,2021,B3,57211
37829,6,2021,B1,20560
37829,1,2022,B5,29483
37829,8,2022,B5,37668
37829,6,2022,B4,33176
37829,12,2021,B4,9173
37830,7,2021,B3,11178
37830,12,2022,B3,49039
37830,6,2021,B5,19624
37830,6,2022,B1,7799
37830,5,2021,B4,43814
37831,5,2022,B5,3516
37831,6,2022,B1,56502
37831,4,2022,B1,10956
37831,8,2022,B2,4993
37831,5,2021,B1,6000
37831,8,2021,B4,19767
37831,3,2021,B5,25545
37831,1,2022,B3,31784
37832,12,2021,B1,11736
37832,7,2021,B2,8141
37832,10,2021,B2,12622
37832,12,2022,B5,6313
37833,12,2021,B4,59141
37833,6,2021,B5,37048
37833,11,2022,B3,138784
37833,1,2021,B4,6794
37833,8,2021,B4,8204
37833,4,2022,B1,145779
37834,12,2022,B2,26368
37834,1,2022,B3,16959
37834,9,2022,B4,13202
37834,1,2021,B4,24731
37835,8,2021,B4,53394
37835,11,2022,B1,8002
37835,9,2022,B4,35098
37835,7,2022,B5,10538
37835,6,2021,B1,53051
37835,4,2021,B5,19417
37836,8,2021,B3,57136
37836,1,2022,B2,21655
37836,7,2022,B3,25299
37836,3,2022,B5,11180
37836,1,2021,B2,25893
37836,10,2022,B4,9820
37836,12,2021,B1,48937
37836,11,2021,B4,35174
37836,7,2021,B1,2665
37836,10,2022,B5,52547
37837,5,2022,B2,44000
37837,8,2022,B2,7155
37837,5,2021,B4,40231
37837,3,2022,B2,10952
37837,3,2022,B2,5374
37838,6,2021,B5,16757
37838,5,2022,B1,37058
37838,5,2021,B3,10576
37838,9,2022,B2,29178
37838,3,2021,B3,39417
37838,1,2021,B1,38801
37839,1,2021,B4,20791
37839,6,2021,B1,30132
37839,6,2022,B5,31085
37839,1,2022,B1,7210
37839,9,2022,B3,5820
37840,9,2021,B1,24004
37840,10,2022,B5,33731
37840,3,2022,B2,43528
37840,7,2021,B1,11835
37840,6,2022,B4,2572
37841,7,2021,B2,24122
37841,12,2022,B2,44360
37841,10,2021,B5,15409
37841,9,2022,B5,7090
37842,4,2021,B1,4267
37842,1,2021,B1,27588
37842,8,2022,B2,1072
37842,8,2022,B4,16120
37842,6,2021,B1,2868
37843,1,2022,B4,32666
37843,5,2021,B5,64535
37843,8,2021,B4,14152
37843,10,2021,B1,9276
37843,7,2022,B3,38711
37843,8,2022,B5,3514
37843,6,2022,B5,42622
37844,11,2021,B4,23792
37844,2,2021,B2,14712
37844,2,2022,B4,14751
37844,10,2021,B4,26780
37845,11,2021,B5,3273
37845,11,2021,B3,21808
37845,6,2022,B1,15122
37845,10,2021,B4,64133
37845,1,2021,B2,8502
37845,5,2022,B4,53945
37845,8,2022,B3,1664
37845,9,2022,B4,7355
37846,1,2021,B4,15546
37846,1,2021,B3,3219
37846,6,2021,B4,7430
37846,4,2021,B4,35636
37846,11,2021,B2,4568
37846,11,2022,B1,39515
37846,1,2021,B4,45484
37847,6,2021,B2,22933
37847,6,2021,B5,18589
37847,7,2021,B2,5620
37847,2,2022,B4,13803
37847,4,2022,B3,9204
37848,4,2022,B2,11742
37849,3,2021,B2,30593
37849,4,2022,B2,27029
37849,2,2022,B3,34940
37849,11,2022,B5,46939
37849,9,2021,B2,10422
37850,10,2022,B4,37771
37850,5,2022,B4,12244
37850,5,2021,B2,4598
37851,7,2022,B1,63579
37851,11,2022,B5,5898
37851,7,2022,B2,48244
37851,1,2021,B3,28660
37851,11,2022,B2,39442
37851,12,2021,B3,41155
37851,1,2022,B4,24611
37851,8,2021,B4,28928
37851,9,2021,B2,40312
37852,3,2021,B5,9292
37852,1,2021,B1,65668
37852,11,2021,B2,14067
37852,7,2022,B5,40682
37853,9,2021,B5,3264
37853,12,2021,B5,23988
37853,10,2022,B1,3599
37853,3,2021,B5,3965
37853,3,2022,B1,54289
37854,1,2022,B3,20578
37855,2,2022,B5,39907
37855,10,2022,B4,7179
37855,2,2022,B4,54817
37855,4,2022,B5,9650
37855,12,2022,B1,25636
37856,2,2021,B5,14177
37856,2,2021,B3,31598
37856,4,2022,B1,7528
37856,9,2021,B5,23694
37856,6,2021,B3,5964
37857,3,2022,B3,14874
37857,1,2021,B3,40114
37857,8,2021,B5,46626
37857,9,2021,B4,12594
37857,3,2021,B2,17044
37857,3,2021,B1,29113
37857,1,2021,B2,19084
37857,11,2021,B1,18146
37857,9,2022,B1,40910
37858,4,2022,B2,23412
37858,9,2021,B1,36945
37858,10,2021,B1,7853
37858,4,2021,B1,8907
37859,9,2022,B2,22534
37859,12,2021,B5,45689
37859,4,2022,B3,42787
37859,7,2022,B1,22920
37859,9,2022,B5,23936
37860,2,2022,B1,10222
37860,6,2021,B2,37274
37860,8,2021,B4,38378
37860,10,2022,B3,5777
37860,4,2022,B3,11340
37860,8,2021,B2,8946
37861,11,2021,B3,14112
37861,5,2022,B1,23471
37862,4,2022,B3,18752
37862,11,2021,B5,62599
37862,7,2022,B3,8984
37863,8,2021,B2,5126
37863,1,2021,B2,37671
37863,9,2021,B4,18884
37863,12,2022,B4,25597
37863,7,2022,B5,67570
37863,1,2021,B4,25752
37863,4,2021,B4,18410
37864,3,2021,B2,15214
37864,6,2021,B2,12318
37864,8,2021,B3,52115
37864,6,2021,B5,31963
37864,3,2021,B3,2204
37865,7,2022,B4,12293
37866,11,2021,B3,17988
37866,8,2021,B1,52768
37866,8,2021,B1,27067
37866,7,2022,B1,20903
37866,7,2022,B2,40956
37867,1,2021,B3,6133
37867,3,2021,B4,25188
37867,1,2022,B4,14882
37867,4,2021,B2,18638
37868,3,2021,B5,32940
37868,3,2022,B5,3768
37868,9,2022,B1,2333
37868,2,2022,B4,5656
37868,5,2022,B5,8057
37869,5,2021,B2,20882
37869,9,2022,B3,21880
37869,9,2022,B5,51918
37869,12,2022,B3,30571
37869,10,2022,B5,5671
37869,12,2021,B5,5931
37869,9,2021,B3,4442
37870,12,2021,B5,6681
37870,5,2021,B1,19098
37870,8,2022,B3,20410
37870,2,2022,B4,12199
37870,3,2021,B2,5147
37870,10,2022,B2,12424
37870,12,2022,B3,13438
37871,1,2022,B4,6421
37871,12,2021,B2,33072
37871,6,2022,B1,16590
37871,9,2021,B1,35739
37871,8,2022,B5,8149
37871,11,2022,B1,21915
37872,11,2021,B4,31196
37872,5,2022,B5,18561
37872,5,2022,B3,40099
37872,4,2022,B4,52106
37873,8,2021,B4,18189
37873,1,2021,B2,27086
37873,4,2021,B2,12738
37873,10,2022,B3,7393
37873,9,2021,B5,66348
37874,12,2021,B5,21046
37874,1,2021,B4,23226
37874,7,2021,B3,26982
37874,11,2021,B3,4876
37875,3,2022,B1,16177
37876,11,2022,B4,60728
37876,5,2022,B2,13527
37876,1,2021,B4,15843
37876,9,2022,B4,13570
37876,8,2021,B3,15335
37876,9,2021,B1,13314
37877,8,2022,B2,24110
37877,9,2022,B4,6114
37877,7,2022,B2,14460
37877,3,2021,B1,36769
37877,7,2022,B2,42831
37877,10,2022,B5,9802
37878,8,2022,B2,22762
37878,10,2021,B4,44002
37878,10,2021,B3,51817
37878,10,2021,B2,42635
37878,10,2022,B2,10656
37878,9,2022,B2,14071
37879,4,2022,B4,6954
37879,9,2022,B2,17056
37879,7,2022,B2,6359
37879,2,2021,B2,25448
37880,4,2022,B1,4025
37880,6,2022,B2,31436
37880,1,2021,B2,58095
37880,3,2022,B2,15313
37880,2,2022,B4,41534
37880,3,2021,B5,31786
37880,4,2021,B5,12090
37881,8,2022,B2,30253
37881,10,2022,B5,20547
37881,6,2022,B3,7452
37882,8,2021,B1,9430
37882,2,2022,B4,10341
37882,10,2021,B1,26446
37882,6,2021,B4,23782
37882,8,2021,B1,3627
37882,1,2022,B1,6662
37883,7,2022,B4,16711
37883,6,2022,B3,5267
37883,2,2022,B1,5586
37883,7,2021,B1,13869
37883,9,2021,B1,54891
37883,8,2021,B3,15111
37883,12,2021,B3,22223
37884,5,2021,B1,34386
37884,4,2022,B1,9017
37884,10,2022,B1,17095
37884,1,2021,B4,27191
37885,9,2021,B1,10010
